Supporting Information for "Machine Learning from Heteroscedastic Data: Second Virial Coefficients of Alkane Isomers"
Authors: Arpit Bansal, Andrew J. Schultz, David A. Kofke and Johannes Hachmann
Journal of Physical Chemistry B (2022)

SMILES: Line notation of a chemical compound
B2: Second virial coefficient computed using MSMC simulations (dm^3/mol)
UB2: Uncertainty (68% confidence level) in MSMC-obtained B2 (dm^3/mol)
These simulations are carried out in Etomica using etomica.virial.simulations.VirialAlkanesAmber class available at https://github.com/etomica/etomica/tree/677f479ba8b41515cea06e873d3f2a82c0259e27

SMILES	B2	UB2
CCCCCC(C(CCC)C)CCCC(CC)(C)C	-227.9592617	6.038228558
CCCC(C(C(CCCC(CC)CC)(C)C)C)CC	-100.5787348	2.014391714
CCCC(C(C(C(C)C)C)C)C(CC(CC)CC)C	-58.87104182	0.833524945
CCCCCC(CC(CC(CC)C)CCCC)CC	-223.6230965	7.854322482
CCCCC(CC(CC(CC)CC)CCCC)CC	-148.8337524	3.421854381
CCCCC(CC(CC(CC)CC)CC(C)C)CC	-152.3517091	5.135033621
CCCCC(CCC(CC(C(CC)CC)C)CC)C	-126.6113895	2.915586754
CCC(CC(C(CCC(C)C)(C)C)(C(C)C)C)CC	-68.30408437	0.726997873
CCCCC(C(C(CC)CC)C(CC)CC)CCC	-65.17148615	0.912385916
CCCC(C(C(CCC)(CC)CC)C(CC)(C)C)C	-54.20799503	0.563389432
CCCCCC(C(CC(CC)C)(C)C)CCCCC	-144.1174876	2.676601895
CCCCCC(C(C(CC)CC)(C)C)CCC(C)C	-118.7797504	1.91774603
CCCCC(C(CCC)(CC)CC)(C(CC)CC)C	-66.20141915	0.756560606
CCC(C(C)C)CCC(CCC(C(CC)CC)C)C	-162.7211477	4.839070951
CCCCCCC(C(CCC(C(CC)CC)C)C)C	-157.0442992	4.17574892
CCCC(C(C(C)C)(CC)C)CC(C(CC)CC)C	-68.25007426	1.011568444
CCCCC(C(CC)CC)CCC(C(C)C)(CC)C	-105.4170785	2.046209813
CCCC(C(CC)C)CC(C(C(C(C)C)C)CC)C	-79.32202095	1.333053065
CCCC(C(C(CCC(CC)C)C)(CC)CC)(C)C	-95.85722612	1.568421251
CCCCC(C(C(CC)CC)(CC(CC)(C)C)C)C	-87.08532446	1.366558653
CCCC(C(CC(C)C)(CC)C)C(C(CC)CC)C	-52.59794739	0.532044611
CCC(C(C(CCCCC(CC)(C)C)C)C)C(C)C	-131.1697589	2.862072828
CCCC(C(CC(CC(CC)C)C)(C)C)(CCC)C	-84.3315884	1.499057168
CCCCC(CC(CC(CC)C)C)(CCCC)CC	-139.3097995	2.93716621
CCCCCCCC(CC(CC)(C)C)CC(CC)C	-173.5129331	3.875895532
CCCCC(C(C(C(CC)(C)C)CC)C(CC)C)C	-64.36314101	0.677621105
CCC(C(CC(CC(C(C)C)C(C)C)C)(C)C)(C)C	-70.00535968	0.918263279
CCCCC(CC(C(C(C(C)C)C)(C)C)(C)C)CC	-74.31897212	0.976416506
CCCC(CCC(CC(C(CC)(C)C)(C)C)CC)C	-124.9523769	2.279288766
CCCC(CC(CCC(C(CC)(C)C)C)(CC)C)C	-104.0599305	1.955161467
CCC(C(C)C)(CCC(C(C(C(C)C)C)(C)C)C)C	-77.43103375	1.022626446
CCCC(CC(C(CCC(CC)C)C)(C)C)CCC	-142.960954	3.225241628
CCCC(CC(C(C)C)CCCC(CC)C)(CC)C	-130.5553153	3.012042494
CCC(CCCC(C(C(C)C)(C)C)CC(CC)C)C	-118.1414383	1.895954852
CCC(CC(CCC(CCCCCC(C)C)C)C)C	-230.014203	6.495834577
CCCC(C(C(CC)C)C(CCC(CC)C)C)CC	-84.62680373	1.322052303
CCCC(C(CCC(C)C)C)C(CCC(CC)C)C	-109.4937378	2.093248097
CCCCC(CCC(CC(CCCC)CC)C)CC	-191.9081676	5.324688409
CCC(CC(C(C(CC(C)C)C)C(CC)C)CC)C	-56.55791435	0.730184102
CCCC(C(CC(CC(CC(C)C)CC)(C)C)C)C	-79.9659191	1.289081047
CCCC(C(C(C)C)C)(CC(CC(CC)C)(C)C)C	-66.61676732	0.809423739
CCC(CC(CC(C(C)C)(CC)C)(C)C)CC(C)C	-66.9184706	0.988233295
CCC(CCCCCCC(C(CC)C)C(C)C)CC	-210.9076967	5.410265008
CCCC(CC(C(CC)CC)C)CCC(CC)CC	-129.6280638	3.082780168
CCC(CCCCC(C(CC)(C)C)(C(C)C)C)CC	-164.7101107	3.620435107
CCCC(CC(CCCC(CC)CC)CC)(CC)C	-180.1579932	4.87515411
CCC(CC(C)C)CCCCC(C(CC)CC)CC	-183.9051268	4.949537547
CCC(CC(C(C(C(C)C)C)C(CC)CC)CC)C	-56.46640654	0.567038111
CCC(C(C(C(CC)CC)CC)CC)CCC(C)C	-60.58596799	0.888422639
CCC(C(CC(C(C(C(C)C)C)(C)C)C)(C)C)CC	-62.34881686	0.673683378
CCCCC(C(CC)CC)(CC(C(CC)(C)C)C)C	-77.498523	0.926434827
CCC(C(C(CC(C(C(C)C)C)C)(C)C)(C)C)CC	-55.86406664	0.688008224
CCCC(C(CCCCC(CC)(C)C)C)(CC)CC	-173.9916702	4.215678622
CCCC(C(CC)(C)C)CCCC(C(CC)CC)C	-156.214117	3.540552278
CCCC(C(CC(CCCCC(CC)(C)C)C)C)C	-171.2199488	4.483089357
CCCCCC(CC(CCCC(CC)(C)C)CC)C	-213.9705559	6.57780607
CCCCC(C(CCCC(CC)(C)C)(C)C)(CC)C	-136.0137348	3.629822311
CCCCCC(C(CC(C(CC)(C)C)CC)C)(C)C	-81.91317647	1.167984222
CCC(C(C(CC)(C)C)(C)C)CC(CC(C)C)CC	-63.35979767	0.835572496
CCC(C(CCC(CC(CCC(C)C)C)C)C)(C)C	-120.9224559	2.790248273
CCC(C(C(CC(C(CC)(C)C)C)(C)C)C(C)C)C	-52.99461308	0.514784918
CCCC(C(CCC(CC(CC(CC)C)C)C)C)C	-121.5256377	2.670503239
CCC(C(CC(CCC(C)C)C)(C)C)CC(CC)C	-93.21581639	1.627423581
CCC(CCCC(C(C(CC)CC)CC)CC)CC	-106.328674	2.002947122
CCC(C(CC(C(C(CC)(C)C)(C)C)(C)C)C)CC	-59.08714932	0.648667235
CCCCC(C(CCC(C)(C)C)(CCC)C)C(C)C	-77.10248642	1.141722512
CCCCCC(C(C(C)C)CC(C)(C)C)CCCC	-113.9891834	2.000296463
CCCCCC(CCC(CCC(C(C)C)C)(C)C)C	-169.8908381	4.377451785
CC(CCC(CCC(C(C)C)C)(C)C)CCC(C)C	-132.6290673	2.912248171
CCCCCCC(C(CC(C)C)CCC(C)(C)C)C	-145.6116867	3.408423676
CCC(C(C(CCC(C)(C)C)C)C)(C(C)C)C(C)C	-61.56843165	0.791912329
CCCC(C(C(C(C)C)CCC)CCC(C)(C)C)C	-70.83788722	1.146453752
CCCCC(CC(C)C)(CCC(C(C)C)(CC)C)C	-98.1633233	1.684128143
CCCC(C(C)C)CCC(C(CC)C)CC(C)(C)C	-97.24006365	1.81529848
CCCC(C(C)(C)C)C(C(CC)C)CC(C(C)C)C	-46.47974167	0.402585912
CCC(C(CC(C)(C)C)CC(C(CC(C)C)C)C)C	-66.30181208	1.014029988
CCCC(C(C(CC)C)CC(CC(C)C)(C)C)(C)C	-60.49767209	0.777803587
CCCC(C(C)(C)C)(C(C(C)C)CC)CC(CC)C	-47.92857778	0.349239457
CCCC(CC(CCC(CC(C)C)(C)C)CC)(C)C	-106.495797	1.820345244
CCCC(C(CC(C)C)C)C(CCC(C)(C)C)CC	-72.54973099	1.087453944
CC(CCCCCC(CC(C)(C)C)CCC(C)C)C	-244.1407657	6.769403965
CCC(C(C)C)(CC(C)(C)C)CCCC(C(C)C)C	-126.3607354	2.875495653
CCCCC(CC(C(CC(C)(C)C)CC)C(C)C)C	-68.58010959	0.916858633
CCCC(CCC(CCC(CC(C)(C)C)CC)C)C	-169.5837557	4.948640243
CCC(C(CC(C(CC(C)C)C)C)C)CC(C)(C)C	-68.61750144	1.050887761
CCCC(C(CCC)C)(C(CCC)C)CC(C)(C)C	-59.92019794	0.650261238
CCCC(C(C(C(C)(C)C)CCC)C(CCC)C)C	-53.58157079	0.612891222
CCCC(C(C(CC(C)(C)C)CC)C)(CC(C)C)C	-54.00406841	0.539491117
CCCC(C(C(C)(C)C)C(C(C)C)CC)(CC)CC	-40.89563134	0.357005137
CCC(C(C(C)(C)C)CC(CC(C(C)C)C)C)CC	-72.57681724	0.989054968
CCCCC(C(C)C)CCC(CC(CC)CC)(C)C	-112.4235635	2.600249701
CCC(CC(C(C(CC(C)C)C)C(C)C)(C)C)CC	-49.08563638	0.538399175
CCCC(C(CCC(C(C)C)(C)C)(C)C)C(C)(C)C	-61.81321988	0.725549917
CCCCCCCC(CC(C)(C)C)(CCC(C)C)C	-187.4736747	4.403842975
CC(CC(C(CC(C)(C)C)(C)C)C)CCCC(C)C	-127.8149489	2.767401294
CCC(C(C(C)(C)C)(C(C)C)CCCC(C)C)(C)C	-77.72628422	0.818386402
CCCC(CC(C(C(CC)(C)C)C(C)(C)C)CC)C	-50.77761494	0.48166235
CCCCC(C(C(CCCC)(CC)C)C(C)C)(C)C	-62.15089438	0.590399972
CCC(CC(CCC(C(C)C)C)(C)C)(CC(C)C)C	-88.34657537	1.426536158
CCCCC(CC(CC(C(C)C)CC)(CC)C)(C)C	-71.15318665	1.096898105
CCCCC(CC(CC)(C)C)(CCCC)CCCC	-155.4273927	3.434795827
CCC(C(C)C)CC(CC(CC(CC)(C)C)(C)C)C	-86.91195337	1.32708829
CCCC(CCC(CC(C)(C)C)(CC)C)(CCC)C	-89.22488465	1.710440175
CCC(CC(C)(C)C)(CC(CCCC(C)C)(C)C)C	-88.49197041	1.456320392
CCC(C(C(CC(C)C)CCCCCC(C)C)C)C	-176.2578125	4.258370771
CCCCCC(C(C(CCCC(C)C)(CC)C)C)C	-127.9109748	3.329394371
CCCCCC(C(C(CC(C(C)C)C(C)C)C)C)C	-80.87258093	1.403473507
CCCCCCCC(C(CCCCC)C)C(CC)C	-226.8589011	6.452858553
CCCC(C(C(C(CCC(C)C)C)(CCC)C)C)C	-70.72100895	0.898155219
CCC(C(C(C(C(C)C)(C(C)C)CC(C)C)C)C)C	-46.89714425	0.368791085
CCCC(C(C(CC)C)C)(C(CCCC(C)C)C)C	-110.3546315	2.212443004
CCC(C(C(C(CC(C(C)C)C)C)C)CC(C)C)C	-59.06200556	0.754537041
CCCC(C(C(C(C(C(C)C)C)CC(C)C)C)C)C	-63.57598402	0.822522255
CCCCC(CC(C(C(CCC)C)C)C(CC)C)C	-99.22629254	1.648344427
CCC(C(C(C(C(C)C)C)C)C)(CCCC(C)C)C	-86.13696977	1.145310527
CCCCC(C(C(C(C(C)C)C)C)(C(C)C)C)CC	-63.75479914	0.751791806
CCC(C(C(C(CC)C)C)(CC)C)CCCC(C)C	-91.22297	1.344187388
CCC(C(C(C(C(C)C)CC)(CC(C)C)CC)C)C	-46.34847941	0.466209956
CCCCCC(C(C(CC)C)(C(CC)C)C)C(C)C	-78.68397459	1.165402787
CCCCCC(C(CC)(CC)C)CCCCC(C)C	-202.2416242	4.530426111
CC(CCC(C(C(C(C)C)C)(CCC(C)C)C)C)C	-74.64350326	1.02093102
CCCC(C(C(C(C(CC)(CC)C)C)C)CC)CC	-53.92113847	0.542111436
CCCC(C(C(C(C)C)(CC)C)(C(CCC)C)C)C	-60.25138315	0.599602315
CCC(C(C(C(C)C)(C)C)(CC(C)C)CC)(CC)C	-49.73661689	0.356210839
CCCC(C(C(C(CCC)C)(C(CC)C)C)C)CC	-57.88452487	0.508708792
CCC(C(CC(C(C)C)CC(C(C)C)C)(CC)C)C	-57.43579663	0.666497177
CCC(C(C)C)CCCCC(C(CC)C)(CC)CC	-199.8969642	6.91897642
CCCC(CCC(CC(C(CC)C)(CC)CC)C)C	-125.0714241	2.313909734
CCCC(C(C)C)(CCC(C(CC)(CC)C)CC)C	-85.41569113	1.333029346
CCCCCC(C(C(CC(CC(C)C)C)(C)C)C)C	-87.55288903	1.496169452
CCCC(CC(C(C(C)(C)C)C)CCC(C)C)(C)C	-68.60460637	1.039406518
CCCCCCC(C(C)(C)C)(C(C(CCC)C)C)C	-93.70358103	1.273674338
CCCCCCC(C(C(C(C)(C)C)C)(CC)C)CC	-92.55582767	1.56935047
CCCCC(C(CC(C)C)(C)C)(C(CC)C)C(C)C	-62.36926556	0.611490907
CCC(C(C(C(C)(C)C)(C(CC)C)C)(C)C)C(C)C	-59.82641449	0.380784641
CCCCC(C(CC(C(C(C)(C)C)C)CC)CC)C	-68.06679459	0.859182668
CCCCCCC(CCC(C(C)(C)C)(CC)C)CC	-139.8432432	2.745067068
CCCC(C(C(C)C)CC)CC(C(C)(C)C)(CC)C	-60.0533714	0.790201171
CCCCCC(C(CC(C)C)(C)C)(CCCCC)C	-126.5160634	1.97299923
CCCCC(C(C)C)CCC(C(CC)(CC)C)(C)C	-102.7375999	1.652881055
CCC(C(CCC(CC(C(C)C)C)C)(C)C)(CC)C	-86.02022124	1.505006347
CCC(C(C(C(C)C)C(C)C)(CC(C)C)C)(CC)C	-45.47682275	0.362804641
CCC(C(C)C)CC(CC(C(CC)(CC)C)(C)C)C	-92.11682874	1.636708693
CCC(C(C)(C)C)(CCCCC(CC(C)C)C)CC	-188.5692589	5.380669517
CCC(C(C)(C)C)(CC(CCCC(C)C)(C)C)CC	-77.89208194	1.030061935
CC(C(CCC(CC(C(C)(C)C)C(C)C)(C)C)C)C	-72.29669851	1.046571362
CCCC(C(CC(C(C)C)CC)(C)C)CC(C)(C)C	-68.93073826	0.934851612
CC(CC(CCC(C)(C)C)(C)C)CCCCC(C)C	-139.089263	3.32980529
CC(C(C(C(C(C)C)C(C)C)(C)C)CC(C)(C)C)C	-41.03151949	0.361311314
CC(CC(CCC(C(C(C)C)C(C)C)(C)C)(C)C)C	-60.2870117	0.729535111
CC(CC(CC(C(C)(C)C)CC(C(C)C)C)(C)C)C	-67.48351144	0.916050829
CCC(C(CC(C(C)(C)C)CC(C)(C)C)C)C(C)C	-66.98977828	1.093514179
CCCC(C(C)(C)C)C(C(CCC)(C)C)C(C)(C)C	-44.5313353	0.367837609
CCCC(CC(C(C(C)(C)C)CC(C)(C)C)C)CC	-69.86701824	1.129703788
CCCCCCCC(C(C)(C)C)(C(C)(C)C)CCC	-104.1158082	1.671115135
CCCCC(C(CCC(CCC)C)(C)C)C(C)(C)C	-98.8607652	1.801500876
CCCCC(C(C(C)(C)C)(C(C)C)CC(C)C)(C)C	-55.53983621	0.452388692
CCCCCCCC(C(C(C)(C)C)(C(C)C)C)(C)C	-104.442035	1.531209119
CC(C(C(C(C(C)(C)C)(C(C)C)C)(C)C)C(C)C)C	-53.11929914	0.376853838
CCCC(C(CCCCCC(CC)C)(C)C)C(C)C	-157.2440651	4.091384771
CCCC(CCC(CCCCC(C)(C)C)CC)CC	-296.4212649	9.897648083
CCCC(CC(CCC(C)(C)C)C)(CCC(C)C)C	-127.9360735	3.097616878
CCCC(CC(CCC(CC(C)C)(C)C)C)(CC)C	-122.386221	2.48874755
CCCC(CC(CCC(CC(CC)C)C)(C)C)(C)C	-105.2005083	1.990123905
CCC(CC(C(C(C)C)(C)C)(CC(C)(C)C)CC)C	-51.95685567	0.579666711
CCC(CC(CC(C)(C)C)CC)CCC(C(C)C)C	-104.9102506	2.14733097
CCCC(C(CC)CC)(CC(CC(C)C)(C)C)CC	-63.47180158	0.900617712
CCCC(CC(C(CC(C)(C)C)CC)(CC)CC)C	-67.69138301	1.028856131
CCCC(C(C(CC)(C)C)CC(C)(C)C)(CCC)C	-64.5281575	0.781927726
CCCC(CC(C(CC(C)(C)C)C)CC(CC)C)C	-69.07370387	0.844491175
CCC(C(C(C)C)C)CC(C(C(C)(C)C)C(C)C)C	-49.59988628	0.475124506
CCCC(C(C(C)C)(CC(C)(C)C)C)C(CC)(C)C	-54.99205467	0.560297768
CCCCC(CC(C)(C)C)CC(CCCC)(CC)C	-126.6262012	2.74454921
CCCCC(CC(CC(CC)C)(C)C)(CCCC)C	-112.0745852	2.228310356
CCCC(CC(C(C(CC)CC)(C)C)C(C)(C)C)C	-52.59777546	0.617395883
CCC(CC(C(C)C)CC(C(CC)C)C)CC(C)C	-76.15368207	1.34396038
CCCC(C(C(CCC)(CC)C)C)CCC(CC)C	-95.16110984	1.500238432
CCCC(C(C(CCC)(CCCC(CC)C)C)C)C	-116.9001661	2.136011403
CCCC(C(C(CCC)C)CCC(C(CC)C)C)C	-139.2040135	3.197215305
CCCC(C(CC)CC)CC(C(CCC(C)C)C)C	-96.71925134	1.724027135
CCCCCC(C(CC(C(CC)CC)C(C)C)C)C	-83.15672821	1.505121957
CCCC(C(CCC(CC)CC)C)(CCC(C)C)C	-126.059182	3.071675498
CCCCCC(CCC(C(CC)C)(CCC)C)(C)C	-121.7416882	2.534168249
CCCCCC(CC(C(C(CC)C)C)C(C)C)(C)C	-94.50979007	1.331840983
CCCCCC(CC(C(C(CCCCC)C)C)C)C	-144.847227	3.484925772
CCCC(CC(C(C(CC)C)C)C)(CC(C)C)CC	-72.68308908	1.014633025
CCC(C(C(C(C(CC)C)(C(C)C)C)C)C(C)C)C	-46.12898261	0.415900266
CCCCCC(C(C(C(C)C)(CC(CC)C)C)C)C	-73.06044644	1.0849581
CCCC(C(C(CC(CC)C)C)(C(CC)C)C)CC	-66.54446484	0.719693228
CCCCC(C(C(CC(C)C)CC)C)CC(CC)C	-84.74411016	1.344904575
CCCC(C(C(C(C(CC)CC)(C(C)C)C)C)C)C	-71.69697268	0.843959016
CCCC(C(C(CC)C)C)(C(CC)CC)CC(C)C	-53.23245292	0.588708042
CCC(C(C(C(CC)(C)C)C)C)(C(C)C)CC(C)C	-55.00637201	0.511933676
CCCCCC(C(C(CCC)C)(CC(CC)C)C)C	-111.8331306	2.072113151
CCCCCCC(C(C(C(CC)CC)(CC)C)C)C	-85.34992162	1.274101109
CCCCC(C(C(C(CC)C)(CC)C)(C)C)CCC	-70.30997944	0.899883432
CCC(C(C(CC)(C)C)(C(CCCC(C)C)C)C)C	-107.1834774	1.495208611
CCCCCCCC(C(CC)(C)C)(C(CC)C)CC	-136.2409937	2.735868037
CCCC(C(C(CCC(CC)C)(CCC)CC)C)C	-82.27427217	1.194895515
CCCCCC(CC(C(CC)C)(CCC)CC)CC	-127.9084004	2.443054618
CCCC(C(CCC(C(CC)C)C(C)C)(CC)C)C	-84.27711351	1.536391965
CCCCC(CC(CCCC(CC)C)(CC)CC)C	-192.1761788	5.011762602
CCC(C(C)C)(CC(C(CC)(CC)C)C(C)C)CC	-47.18397112	0.486441773
CCCC(C(C(CC)(CC)C)CC(CC)CC)CC	-60.73500096	0.761891314
CCCCCC(CC(C(C(C(C)C)C)(CC)C)C)C	-91.29134337	1.468262326
CCCCC(C(CC(C(C(C)C)C)C)C)(CC)CC	-70.90414659	1.203961862
CCCC(C(CCC)(CC)C)C(C(CC)(CC)C)C	-50.64002357	0.548026617
CCC(C(C(C(C(C)C)(CC)C)C(C)C)C)(CC)C	-44.30549063	0.298855721
CCCCCC(C(C(CC(C)C)(CC)CC)C)CC	-79.02501842	1.085950529
CCC(C(C(C(C(C)C)C)(CC)C)CC(C)C)(C)C	-43.76966325	0.449866369
CCC(C(C)C)CCC(C(C(CC)(C)C)C)(CC)C	-70.98848708	0.980748745
CCCCC(C(C(CC)(CC)C)C)(CCCC)CC	-82.11775976	0.896216156
CCC(C(C(CC)(CC)C)C)(CC(C(C)C)(C)C)C	-45.48870432	0.40524802
CCCC(CCC(C(C(C)C)C)(CC)CC)(CC)C	-70.48584039	1.316703899
CCCC(C(C(CC)C)CC(CC)(CC)CC)(C)C	-56.12622347	0.687105454
CCC(C(C(C(CC)(CC)CC)C(C)C)C(C)C)C	-38.84491368	0.253469441
CCCC(C(C(C(C)C)CC(CC)C)(CC)CC)C	-47.94578916	0.479254313
CCCC(CC(CCC(CC)C)(CC)CC)CCC	-140.3519529	3.418880632
CCCC(CC(C(C(C)C)C)(CC)CC)(CC)CC	-73.16293001	0.977341431
CCCC(C(CC)(CC)CC)C(CCC(C)C)(C)C	-63.92586256	0.776350638
CCCC(C(C(CCCC(C(C)(C)C)C)C)C)(C)C	-105.4345586	2.243281826
CCCC(C(CC)C)CCC(C(C)(C)C)(CCC)C	-85.22401771	1.597794417
CCCC(C(CCC(C(C)(C)C)C)(CC)CC)(C)C	-66.89853496	0.797530319
CCC(CCC(C(CC(C)C)(C)C)CC(C)C)CC	-88.69227658	1.72210829
CCCC(C(C(C)(C)C)C)CC(C(CCC)C)(C)C	-61.12314573	0.734535134
CCCC(C(CCC(C(C)(C)C)(CCC)C)(C)C)C	-66.11231194	0.849139889
CC(C(CC(C(C)C)C)C)CC(C(C(C)(C)C)C)C	-63.98652906	0.830885626
CCC(C(C(C(C)(C)C)CC(CC(C)C)C)C)CC	-66.64048864	1.012390986
CCCC(C(C(C(C)(C)C)C)C(CC)CC)C(C)C	-43.34672619	0.328708856
CC(CCC(C(C(C(C)(C)C)(C(C)C)C)C)(C)C)C	-59.06079077	0.608951023
CCCC(C(CC(C(C)(C)C)(CC)C)C)(CCC)C	-66.12754923	0.742757349
CCCCCC(C(C)(C)C)(CC(CC(C)C)CC)C	-80.05308381	0.886031777
CCCCCCCCC(C(C(C)(C)C)(CC)C)CC	-143.926655	2.915408621
CCCC(CCCC(C(C)(C)C)(C(CC)CC)C)C	-101.5155037	1.528326891
CCC(C(C(C)(C)C)(CC)C)(CC(C)C)CC(C)C	-45.80068086	0.333419052
CCCCCC(C(CCC(CCC)(CC)C)(C)C)C	-112.3822124	2.227129584
CCC(CC(C(C(C(C(C)C)C)C)(C)C)C(C)C)C	-49.40402612	0.536441106
CCCC(C(C(CC(CC)CC)(C)C)C)CC(C)C	-62.82363236	0.696704448
CCCCCC(C(CC(CC)CC)(CCCC)C)C	-150.5408758	2.951382514
CCCCC(C(C(CC(CC)(C)C)(C)C)C)C(C)C	-69.05601152	0.867672937
CCC(CC(C(C(C)C)(CCC(C)C)C)(C)C)(C)C	-65.9293202	0.867050422
CCCC(C(C(CC(CC)(C)C)(C)C)C)(C(C)C)C	-57.41435971	0.600205879
CCCC(C(C(C)(C)C)CC)CC(CCC)(CC)C	-57.93333586	0.750801335
CCCCC(C(C)C)(CCC(C(C)(C)C)CC)CC	-86.65445079	1.182843504
CCC(C(CC(C)C)(C)C)C(C(C)C)CC(CC)C	-47.22907804	0.484512804
CCCC(C(C(C)(C)C)CC)C(CCC(C)C)CC	-66.83330833	0.841708946
CCCC(C(CCC(C(C)(C)C)(CC(C)C)C)C)C	-81.65314503	1.131233578
CCCC(CC(C(CC(C(C)(C)C)(C)C)CC)C)C	-68.57657957	0.867573457
CCC(C(C(C(C)(C)C)(C)C)C(CC(C)C)C)(C)C	-47.88559274	0.351116558
CCC(CC(C(C)(C)C)(C)C)(CCCCC(C)C)C	-118.9810744	2.284742498
CCCCCC(C(CC(C(CC)C)C)C)CCCC	-141.9187073	2.801848388
CCCC(C(C(CC(C(CC)C)C)C)CC)C(C)C	-60.27465026	0.828949199
CCC(C(CC(C(CC)C)CC(C)C)CC(C)C)C	-58.57651954	0.941747434
CCCCCC(C(C(C(CC)(CC)C)C(C)C)C)C	-78.08532788	1.039549691
CCC(C(C(CC(CC)(CC)C)C)(CC)C)C(C)C	-58.79737646	0.635772025
CCCC(C(C(C(CC)C)C)C(C(C)C)C)(CC)C	-55.72786229	0.522784089
CCC(C(C(C(C(C)C)CC)(C(CC)C)CC)C)C	-47.51377666	0.419282892
CCC(C(C(C(C(C)C)(C)C)(C(CC)C)CC)C)C	-48.74127585	0.413011735
CCC(C(C(C(CC)C)CC)C)CC(CC(C)C)C	-64.55081873	0.832637367
CCCC(C(C(C(C(CC)C)C)C(CC)C)C)(C)C	-57.40871676	0.57194637
CCCCC(C(C(C(CCCC)CC)(C)C)C)CC	-80.48235447	1.163104789
CCCC(C(C)C)CC(C(C(CC)(CC)C)CC)C	-67.84183283	0.919178703
CCC(C(CCC(C)C)(CC)C)(C(C(C)C)C)CC	-57.95833958	0.761754151
CCCCC(C(C(CC)(CC)CC)(CC)C)C(C)C	-55.37066843	0.571542307
CCCC(C(C(C(C(CCC)C)(CC)C)(C)C)C)C	-61.01193053	0.803884961
CC(CCC(C(C(C(C)C)CCC(C)(C)C)C)C)C	-72.88243899	0.972353819
CCC(C(CC(C(C)C)C)(CCCC(C)(C)C)C)C	-105.3962988	1.777854753
CCCCC(C(CCC(C(C)(C)C)C(C)C)C)CC	-90.02802622	1.543844165
CCC(C(C(C(C)C)(C)C)C)(CCCC(C)(C)C)C	-106.7599927	1.808019629
CCCC(C(CCC(C)(C)C)CCC(C)C)(CC)C	-110.0962585	2.204051533
CCCC(C(C)(C)C)CC(C(CC)C)(C(C)C)CC	-47.36755864	0.496958993
CCC(C(C(C(C)C)(C(C)C)C)C)CCC(C)(C)C	-57.66102618	0.539276876
CCC(C(CCC(C)(C)C)(C)C)(C(C)C)CC(C)C	-56.22334628	0.688671549
CCCC(CC(C(CC)C)(CCC(C)(C)C)C)(C)C	-84.1198968	1.385356158
CCCCCC(C(CC(C(CCCC)(C)C)C)C)C	-101.7494597	2.031839674
CCCC(C(C(C)(C)C)C)C(C(CC)C)CC(C)C	-47.5404781	0.53350005
CCC(C(C(C(C(C)(C)C)C)C(CC(C)C)C)C)C	-55.69023939	0.683991703
CCC(C(CC(C(CC(C)C)(CC(C)C)C)C)C)C	-63.35546699	0.815997203
CC(CCC(C(C(C(C)(C)C)C)C(C(C)C)C)C)C	-63.21066706	0.623212564
CCCC(C(C)(C)C)(C(C(C(C)C)(CC)C)CC)C	-51.75646091	0.445378881
CCCC(C(C)(C)C)(C(C(CC)C)CC)CC(C)C	-48.61660951	0.448002779
CCCCC(C(C(C(CC)C)CC)(C(C)C)C)(C)C	-57.64929765	0.651850249
CCC(C(C(C(CC(C)C)(C)C)C)CC)CC(C)C	-46.50415855	0.505198865
CCC(C(C(CC)(CC)CC)(C(C)(C)C)C)C(C)C	-46.47076101	0.31244288
CCCCC(C(C(C(C)(C)C)C)(C)C)CCC(C)C	-81.61211084	0.990074922
CCCCC(C(C(C(C)(C)C)C)(CCCC)C)CC	-87.28796856	1.487768071
CCCC(C(C(C(CC)C)C(CC)C)C)(C(C)C)C	-59.25419116	0.725294979
CC(CCCC(C(C(C(CC(C)(C)C)C)C)C)C)C	-103.9286617	1.677222453
CCC(C(C(C(C(CC(C)(C)C)C)C)C)C)C(C)C	-55.75815487	0.753987087
CCCC(C(C(C(CC(C)(C)C)C)C)(CC)C)(C)C	-53.56615163	0.503071552
CCCCC(C(C(CC(C)(C)C)C)C)(C(C)C)CC	-59.44546329	0.604513054
CCCC(C(C(CC)C)(C(C)C)C)(CC(C)(C)C)C	-56.2479745	0.448973212
CCC(C(C(CC(C)(C)C)C)(C(CC(C)C)C)C)C	-54.84473108	0.535811715
CCC(C(CC(C)(C)C)C)(C(CC(C(C)C)C)C)C	-60.30620908	0.684340674
CCCCC(CC(C(CCC)(CC)C)(CC)C)(C)C	-72.04973849	1.059843189
CCC(C(C(C)C)(C)C)(C(CC(C)(C)C)(CC)C)C	-58.31597173	0.421624275
CCCCC(C(C(C)(C)C)CC)C(C(C(C)C)C)C	-62.03870125	0.584395277
CCCC(C(C(C(C)(C)C)CC)C)(CC(C)C)CC	-48.33430441	0.42910195
CCCC(C(C(C)(C)C)(C(C(CC)C)C)CC)(C)C	-48.20248201	0.315152267
CCC(C(C(C)(C)C)(CCC(C(C)C)(C)C)CC)C	-58.32850419	0.733648917
CCC(C(C(C)(C)C)C(CCC(C)C)C)CC(C)C	-62.54353993	0.844851623
